filename,link_text,url,format,effective,rule_number,source_page,source_page_url,rate_class,corpus
Retroactive_Per_Diem_Rates_20220422.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5533/file/Retroactive_Per_Diem_Rates_20220422.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20220422.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5700/file/Retroactive_Per_Diem_Rates_20220422.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20220520.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5534/file/Retroactive_Per_Diem_Rates_20220520.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20220520.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5701/file/Retroactive_Per_Diem_Rates_20220520.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20220527.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5535/file/Retroactive_Per_Diem_Rates_20220527.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20220527.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/5702/file/Retroactive_Per_Diem_Rates_20220527.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20221103_combined.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/20751/file/Retroactive_Per_Diem_Rates_20221103_combined.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20221103_corrected.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/20747/file/Retroactive_Per_Diem_Rates_20221103_corrected.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20221130.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/19908/file/Retroactive_Per_Diem_Rates_20221130.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20221130.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/19924/file/Retroactive_Per_Diem_Rates_20221130.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230131.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/20748/file/Retroactive_Per_Diem_Rates_20230131.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230131.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/20752/file/Retroactive_Per_Diem_Rates_20230131.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230228.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/20749/file/Retroactive_Per_Diem_Rates_20230228.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230228.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/20753/file/Retroactive_Per_Diem_Rates_20230228.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230515.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/22535/file/Retroactive_Per_Diem_Rates_20230515.pdf,pdf,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_20230515.xlsx,Retroactive Per Diem Rates,https://ahca.myflorida.com/content/download/22534/file/Retroactive_Per_Diem_Rates_20230515.xlsx,xlsx,,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Chow_February_2014.xlsx,Retroactive CHOW Per Diem Rates,https://ahca.myflorida.com/content/download/5703/file/Retroactive_Per_Diem_Rates_Chow_February_2014.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Chow_January_2014.xlsx,Retroactive CHOW Per Diem Rates,https://ahca.myflorida.com/content/download/5704/file/Retroactive_Per_Diem_Rates_Chow_January_2014.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Chow_July_2014.xlsx,Retroactive CHOW Per Diem Rates,https://ahca.myflorida.com/content/download/5705/file/Retroactive_Per_Diem_Rates_Chow_July_2014.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Chow_March_and_April_2014.xlsx,Retroactive CHOW Per Diem Rates,https://ahca.myflorida.com/content/download/5706/file/Retroactive_Per_Diem_Rates_Chow_March_and_April_2014.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Chow_May_and_June_2014.xlsx,Retroactive CHOW Per Diem Rates,https://ahca.myflorida.com/content/download/5707/file/Retroactive_Per_Diem_Rates_Chow_May_and_June_2014.xlsx,xlsx,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-02-27.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5536/file/Retroactive_Per_Diem_Rates_Memo_2014-02-27.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-05-01.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5537/file/Retroactive_Per_Diem_Rates_Memo_2014-05-01.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-06-18.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5538/file/Retroactive_Per_Diem_Rates_Memo_2014-06-18.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-08-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5539/file/Retroactive_Per_Diem_Rates_Memo_2014-08-28.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-09-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5540/file/Retroactive_Per_Diem_Rates_Memo_2014-09-29.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-10-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5541/file/Retroactive_Per_Diem_Rates_Memo_2014-10-30.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-11-26.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5542/file/Retroactive_Per_Diem_Rates_Memo_2014-11-26.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2014-12-18.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5543/file/Retroactive_Per_Diem_Rates_Memo_2014-12-18.pdf,pdf,2014,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-02-24.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6665/file/Retroactive_Per_Diem_Rates_Memo_2015-02-24.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-04-24.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6666/file/Retroactive_Per_Diem_Rates_Memo_2015-04-24.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-05-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6667/file/Retroactive_Per_Diem_Rates_Memo_2015-05-28.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-06-26.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6668/file/Retroactive_Per_Diem_Rates_Memo_2015-06-26.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-07-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6669/file/Retroactive_Per_Diem_Rates_Memo_2015-07-30.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-08-27.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6670/file/Retroactive_Per_Diem_Rates_Memo_2015-08-27.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-09-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6671/file/Retroactive_Per_Diem_Rates_Memo_2015-09-30.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-10-27.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6672/file/Retroactive_Per_Diem_Rates_Memo_2015-10-27.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-11-20.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6673/file/Retroactive_Per_Diem_Rates_Memo_2015-11-20.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2015-12-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6674/file/Retroactive_Per_Diem_Rates_Memo_2015-12-30.pdf,pdf,2015,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-01-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6675/file/Retroactive_Per_Diem_Rates_Memo_2016-01-29.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-02-26.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6676/file/Retroactive_Per_Diem_Rates_Memo_2016-02-26.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-03-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6677/file/Retroactive_Per_Diem_Rates_Memo_2016-03-29.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-04-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6678/file/Retroactive_Per_Diem_Rates_Memo_2016-04-28.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-05-25.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6679/file/Retroactive_Per_Diem_Rates_Memo_2016-05-25.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-06-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6680/file/Retroactive_Per_Diem_Rates_Memo_2016-06-28.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-08-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6681/file/Retroactive_Per_Diem_Rates_Memo_2016-08-30.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-09-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6682/file/Retroactive_Per_Diem_Rates_Memo_2016-09-30.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-10-28.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6683/file/Retroactive_Per_Diem_Rates_Memo_2016-10-28.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2016-11-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6684/file/Retroactive_Per_Diem_Rates_Memo_2016-11-30.pdf,pdf,2016,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-01-06.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6685/file/Retroactive_Per_Diem_Rates_Memo_2017-01-06.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-01-27.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6686/file/Retroactive_Per_Diem_Rates_Memo_2017-01-27.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-02-27.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6687/file/Retroactive_Per_Diem_Rates_Memo_2017-02-27.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-03-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/6688/file/Retroactive_Per_Diem_Rates_Memo_2017-03-29.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-05-02.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5544/file/Retroactive_Per_Diem_Rates_Memo_2017-05-02.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-05-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5545/file/Retroactive_Per_Diem_Rates_Memo_2017-05-29.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-06-26.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5546/file/Retroactive_Per_Diem_Rates_Memo_2017-06-26.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-09-05.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5547/file/Retroactive_Per_Diem_Rates_Memo_2017-09-05.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-10-02.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5548/file/Retroactive_Per_Diem_Rates_Memo_2017-10-02.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2017-11-01.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5549/file/Retroactive_Per_Diem_Rates_Memo_2017-11-01.pdf,pdf,2017,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-01-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5550/file/Retroactive_Per_Diem_Rates_Memo_2018-01-30.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-04-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5551/file/Retroactive_Per_Diem_Rates_Memo_2018-04-30.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-05-14.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5552/file/Retroactive_Per_Diem_Rates_Memo_2018-05-14.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-05-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5553/file/Retroactive_Per_Diem_Rates_Memo_2018-05-30.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-07-10.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5554/file/Retroactive_Per_Diem_Rates_Memo_2018-07-10.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-09-20.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5555/file/Retroactive_Per_Diem_Rates_Memo_2018-09-20.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-10-01.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5556/file/Retroactive_Per_Diem_Rates_Memo_2018-10-01.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-11-01.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5557/file/Retroactive_Per_Diem_Rates_Memo_2018-11-01.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2018-11-30.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5558/file/Retroactive_Per_Diem_Rates_Memo_2018-11-30.pdf,pdf,2018,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2019-05-31.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5559/file/Retroactive_Per_Diem_Rates_Memo_2019-05-31.pdf,pdf,2019,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2020-01-21.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5560/file/Retroactive_Per_Diem_Rates_Memo_2020-01-21.pdf,pdf,2020,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2020-01-31.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5561/file/Retroactive_Per_Diem_Rates_Memo_2020-01-31.pdf,pdf,2020,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2020-02-29.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5562/file/Retroactive_Per_Diem_Rates_Memo_2020-02-29.pdf,pdf,2020,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
Retroactive_Per_Diem_Rates_Memo_2020-03-10.pdf,Retroactive Per Diem Rates Memo,https://ahca.myflorida.com/content/download/5563/file/Retroactive_Per_Diem_Rates_Memo_2020-03-10.pdf,pdf,2020,,Nursing Home Retroactive Rate Adjustments,https://ahca.myflorida.com/medicaid/cost-reimbursement/nursing-home-retroactive-rate-adjustments-html.html,cost_reimbursement,rates
